administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,browser,region,traffic_type,visitor_type,weekend,revenue
13,404.8535764,0,0.0,53,2674.0,0.0123,0.022,6.1,Nov,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,1
3,419.0,0,0.0,18,2785.0,0.0081,0.02,22.4,Nov,Safari,North America,Youtube channel,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,45.0,0.0667,0.113,0.0,Feb,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,94.0,0.0,0.08,0.0,May,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Mar,Google Chrome,South America,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,149.0,0.1,0.125,0.0,Mar,Google Chrome,Southern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,16.0,0.0667,0.139,0.0,May,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,May,Opera,Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,6.0,3,7.0,100,1047.0,0.0029,0.007,78.9,June,Safari,Asia,Bing search,Returning_Visitor,-9223372036854775808,1
3,82.9,0,0.0,24,1323.0,0.0053,0.019,0.0,Aug,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,3.0,0,0.0,27,465.0,0.0,0.005,0.0,Mar,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,60,1242.0,0.0,0.008,0.0,Nov,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,16.0,0,0.0,75,1315.0,0.0039,0.029,0.0,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
1,31.0,0,0.0,6,354.0,0.0,0.029,0.0,Dec,Safari,Western Europe,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,May,Google Chrome,Eastern Europe,Instagram Page,Returning_Visitor,-9223372036854775808,0
4,32.2,0,0.0,129,2221.0,0.0036,0.016,8.5,Nov,Safari,Western Europe,Google search,Returning_Visitor,-9223372036854775808,1
1,30.7,0,0.0,53,2957.0,0.0028,0.016,12.9,Jul,Google Chrome,Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,37,1236.0,0.0065,0.032,0.0,Nov,Safari,Southern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,17.6,0,0.0,37,1751.0,0.0,0.005,0.0,Aug,Google Chrome,South America,Google search,New_Visitor,-9223372036854775808,0
8,156.9,2,0.0,26,836.0,0.0,0.011,0.0,Oct,Google Chrome,Western Europe,Newsletter,Returning_Visitor,-9223372036854775808,0
1,26.6,0,0.0,93,2057.0,0.008,0.013,0.0,Nov,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,38.8,0,0.0,14,1588.0,0.0,0.01,0.0,Aug,Google Chrome,Africa,Instagram Page,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,226.0,0.0173,0.027,9.0,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,10,44.0,0.0,0.02,0.0,Dec,Mozilla Firefox,Eastern Europe,Youtube channel,New_Visitor,-9223372036854775808,0
4,155.1,1,4.0,49,1423.0,0.0,0.003,0.0,Aug,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,27,1070.0,0.0108,0.022,0.0,Feb,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,307,3069.0,0.004,0.022,0.0,Nov,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
8,488.0,0,0.0,24,787.0,0.0,0.007,0.0,May,Safari,Southern Africa,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,6,226.0,0.0446,0.056,0.0,May,Safari,Northern Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,47.0,1,44.5,214,5978.0,0.0047,0.018,0.0,Nov,Google Chrome,Africa,Google search,Returning_Visitor,-9223372036854775808,1
1,157.8,0,0.0,30,920.0,0.0,0.006,0.0,Oct,Google Chrome,South America,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Nov,Google Chrome,Asia,Twitter,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,Nov,Android,Western Europe,Youtube channel,Returning_Visitor,-9223372036854775808,0
4,34.8,0,0.0,91,3371.0,0.001,0.016,0.0,Aug,Google Chrome,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,0
1,63.0,0,0.0,17,264.0,0.0,0.015,0.0,Nov,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,10,333.0,0.0257,0.057,0.0,Oct,Google Chrome,Africa,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
6,537.75,1,167.0,6,1413.0,0.0,0.053,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,60,3154.0,0.0,0.008,0.0,May,Safari,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,98.33333333,0,0.0,6,248.0,0.0,0.009,0.0,Nov,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,0
2,248.1,0,0.0,3,136.0,0.0312,0.04,0.0,Oct,Google Chrome,Southern Africa,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,385.0,0.0181,0.042,0.0,May,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
1,4.0,0,0.0,25,941.0,0.0189,0.044,0.0,Nov,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,Dec,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
7,151.1666667,1,693.0,37,584.0,0.0,0.011,0.0,May,Google Chrome,Africa,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,14,445.0,0.0212,0.053,0.0,Dec,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,19.0,1,67.5,12,1211.0,0.0133,0.028,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,9,484.0,0.0,0.033,0.0,Jul,Microsoft Edge,Africa,Google search,Returning_Visitor,-9223372036854775808,0
2,77.0,2,377.0,32,2937.0,0.0059,0.011,58.4,Mar,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,7,68.0,0.0189,0.024,0.0,Dec,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,25,584.0,0.0196,0.035,0.0,Oct,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,6.0,0,0.0,13,347.0,0.0,0.024,0.0,Sep,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
6,121.1,0,0.0,122,7644.0,0.0036,0.013,2.9,Nov,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,Dec,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,27,4241.0,0.0054,0.042,0.0,May,Safari,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,218.0,0.0067,0.033,0.0,Dec,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,16.5,0,0.0,15,561.0,0.0,0.01,0.0,May,Google Chrome,North America,Tik Tok ads,Returning_Visitor,-9223372036854775808,0
2,46.4,0,0.0,1,5.0,0.0,0.033,0.0,Jul,Google Chrome,South America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,21,252.0,0.01,0.018,0.0,Feb,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,317.0,0.0,0.017,0.0,May,Google Chrome,Africa,Google search,New_Visitor,-9223372036854775808,0
5,203.3,2,7.0,18,681.0,0.0,0.036,0.0,Oct,Google Chrome,Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,107.0,0.0,0.035,0.0,Sep,Sogou Explorer,Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,7.0,0,0.0,65,1263.0,0.036,0.064,0.0,Dec,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,21,935.0,0.0,0.022,0.0,Feb,Google Chrome,Oceania,Bing search,Returning_Visitor,-9223372036854775808,0
7,62.66666667,5,1283.5,77,1178.0,0.0085,0.03,14.0,Nov,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,32.0,0.0667,0.1,0.0,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,586.0,0.0,0.015,0.0,Aug,Safari,North America,Google search,New_Visitor,-9223372036854775808,0
4,1004.0,0,0.0,25,907.0,0.0043,0.013,0.0,Nov,Samsung Internet,Western Europe,Direct Traffic,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,11,278.0,0.0067,0.033,0.0,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,5,372.0,0.0,0.04,0.0,Mar,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
4,74.44581714,0,0.0,42,1386.0,0.0,0.025,0.0,Sep,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
1,174.5,0,0.0,47,912.0,0.04,0.082,0.0,May,Samsung Internet,Northern Africa,Direct Traffic,Returning_Visitor,-9223372036854775808,0
5,86.76666667,0,0.0,35,1013.0,0.0102,0.034,0.0,Nov,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,20,690.0,0.0,0.017,18.2,May,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,-9223372036854775808,1
5,584.8,0,0.0,7,325.0,0.0,0.017,0.0,Sep,Google Chrome,North America,Bing search,New_Visitor,-9223372036854775808,0
2,220.5666667,0,0.0,8,111.0,0.011,0.046,0.0,Mar,Safari,Western Europe,Yahoo Search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,352.0,0.0,0.017,0.0,May,Safari,North America,Google search,New_Visitor,-9223372036854775808,0
3,83.6,2,33.7,10,493.0,0.0,0.021,124.5,Jul,Google Chrome,North America,Instagram Page,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,14,1504.0,0.0,0.012,159.5,Nov,Google Chrome,Asia,Google search,New_Visitor,-9223372036854775808,1
1,41.5,0,0.0,43,586.0,0.0,0.013,0.0,Nov,Safari,Western Europe,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,0.0,0.2,0.2,0.0,Aug,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,16,677.0,0.0,0.017,0.0,May,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,52,1346.0,0.0,0.019,0.0,Aug,Safari,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,753.0,0.0,0.039,0.0,Nov,Microsoft Edge,Northern Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,68,1063.0,0.0074,0.027,0.0,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,9,244.0,0.0,0.05,0.0,Nov,Opera,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,0
4,146.0,0,0.0,51,2839.0,0.0037,0.019,0.0,May,Internet Explorer,North America,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,6,242.0,0.0,0.014,0.0,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,19,722.0,0.0754,0.11,0.0,May,Google Chrome,Asia,Youtube ads,Returning_Visitor,-9223372036854775808,0
1,18.5,1,58.5,81,1338.0,0.0,0.018,15.6,Nov,Google Chrome,Southern Africa,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,4,612.0,0.0,0.067,0.0,Dec,Google Chrome,Northern Africa,Youtube channel,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,42.0,0.0,0.1,0.0,June,Samsung Internet,Asia,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,2,22.0,0.0,0.1,0.0,May,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
3,47.2,0,0.0,36,586.0,0.0032,0.032,0.0,Aug,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,-9223372036854775808,0
4,56.35,0,0.0,18,930.0,0.0047,0.009,22.2,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,6.0,0,0.0,19,826.0,0.0411,0.096,0.0,Jul,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,375,10838.0,0.009,0.02,0.0,Nov,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,0
2,509.0,0,0.0,10,211.0,0.0,0.012,0.0,Dec,Safari,Western Europe,Youtube channel,Returning_Visitor,-9223372036854775808,0
5,49.75,0,0.0,22,940.0,0.0,0.011,0.0,Dec,Sogou Explorer,Northern Africa,Tik Tok ads,Other,-9223372036854775808,0
5,6.0,0,0.0,10,133.0,0.0156,0.044,0.0,Oct,Safari,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,0
2,56.4,0,0.0,52,1401.0,0.0,0.007,82.9,Sep,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
10,162.6,0,0.0,44,1294.0,0.0,0.008,0.0,Aug,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
8,481.3664286,6,254.8,81,1740.0,0.0109,0.034,5.5,Aug,Safari,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
4,217.0,0,0.0,26,752.0,0.0,0.003,0.0,May,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,4,140.0,0.0,0.017,0.0,Mar,Mozilla Firefox,Northern Africa,Youtube channel,Returning_Visitor,-9223372036854775808,0
3,6.0,0,0.0,21,592.0,0.0138,0.021,0.0,Nov,Mozilla Firefox,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,0
1,9.0,0,0.0,32,1053.0,0.0095,0.043,23.4,May,Google Chrome,North America,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,37,367.0,0.0057,0.025,0.0,Mar,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
2,12.0,2,40.0,30,1639.0,0.009,0.03,21.4,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
8,232.1666667,0,0.0,42,1050.0,0.0031,0.013,41.9,Feb,Google Chrome,Asia,Google search,Returning_Visitor,-9223372036854775808,0
4,106.3777778,2,869.0,130,586.0,0.0023,0.003,17.4,May,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
2,14.0,0,0.0,2,44.0,0.0,0.033,0.0,Mar,Google Chrome,North America,Youtube channel,Returning_Visitor,-9223372036854775808,0
2,843.2,0,0.0,32,2198.0,0.0043,0.036,0.0,Nov,Google Chrome,Asia,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,1,31.0,0.0,0.05,0.0,May,Opera,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,68.0,0,0.0,37,893.0,0.0018,0.013,0.0,Nov,Google Chrome,North America,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
10,311.6,0,0.0,125,10116.0,0.0064,0.017,0.0,Nov,Google Chrome,Africa,Facebook ads,Returning_Visitor,-9223372036854775808,0
3,88.68666667,1,316.0,18,1896.0,0.0,0.025,96.1,May,Google Chrome,Oceania,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,1,0.0,13,596.0,0.0437,0.069,0.0,Aug,Android,Northern Africa,Bing search,Returning_Visitor,-9223372036854775808,0
4,294.75,0,0.0,10,166.0,0.0,0.021,0.0,Nov,Google Chrome,North America,Youtube channel,New_Visitor,-9223372036854775808,1
0,0.0,0,0.0,3,130.0,0.0,0.067,0.0,May,Safari,Western Europe,Twitter,Returning_Visitor,-9223372036854775808,0
1,3.0,0,0.0,19,889.0,0.004,0.026,0.0,Nov,Mozilla Firefox,South America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,14,314.0,0.0167,0.055,0.0,May,Google Chrome,Africa,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,15.5,0,0.0,56,2880.0,0.0039,0.018,0.0,Aug,Google Chrome,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,16,402.0,0.0,0.034,0.0,Nov,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
6,101.0816677,0,0.0,19,1228.0,0.0,0.014,0.0,Nov,Google Chrome,Asia,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,51,1968.0,0.0195,0.033,0.0,Jul,Google Chrome,South America,Youtube ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,616.0,0.0,0.006,31.0,Nov,Mozilla Firefox,North America,Youtube channel,New_Visitor,-9223372036854775808,1
1,112.6636167,0,0.0,11,1277.0,0.0,0.012,0.0,Oct,Safari,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
11,192.2583333,2,213.0,41,1068.0,0.0,0.01,0.0,Dec,Safari,North America,Instagram ads,New_Visitor,-9223372036854775808,0
5,72.83333333,0,0.0,17,888.0,0.0,0.02,0.0,Sep,Microsoft Edge,North America,Google search,New_Visitor,-9223372036854775808,0
0,0.0,0,0.0,20,470.0,0.0133,0.032,0.0,May,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,16.0,0,0.0,20,467.0,0.0056,0.047,0.0,Dec,Safari,South America,Direct Traffic,New_Visitor,-9223372036854775808,0
5,79.07666667,2,22.0,13,953.0,0.0035,0.008,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
5,6.0,3,294.3333333,4,34.0,0.0,0.038,0.0,Sep,Safari,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,9,1119.0,0.05,0.033,0.0,Nov,Google Chrome,Northern Africa,Direct Traffic,Returning_Visitor,-9223372036854775808,0
1,52.0,3,65.0,16,1698.0,0.0,0.04,96.6,May,Google Chrome,Africa,Bing search,Returning_Visitor,-9223372036854775808,1
2,12.0,0,0.0,18,710.0,0.0,0.011,0.0,Nov,Mozilla Firefox,Western Europe,Direct Traffic,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,10,100.0,0.025,0.053,0.0,Dec,Google Chrome,North America,Twitter,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,176.0,0.04,0.067,0.0,Mar,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,18,92.0,0.0667,0.029,0.0,Nov,Samsung Internet,North America,Direct Traffic,Returning_Visitor,-9223372036854775808,0
3,36.46666667,0,0.0,42,462.0,0.0027,0.011,0.0,Mar,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,40.0,0,0.0,81,2305.0,0.0,0.012,0.0,Nov,Google Chrome,Asia,Instagram ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,158.0,0.0333,0.044,0.0,May,Safari,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,20.0,0,0.0,89,778.0,0.0095,0.035,0.0,May,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
9,46.0,0,0.0,33,525.0,0.0125,0.025,0.0,Dec,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,28,817.0,0.0073,0.026,0.0,Sep,Safari,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
5,213.5,0,0.0,18,908.0,0.0,0.012,52.1,Aug,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,1
2,165.0,0,0.0,54,2392.0,0.0093,0.043,0.0,May,Google Chrome,North America,Twitter,Returning_Visitor,-9223372036854775808,0
2,47.0,3,131.5,13,680.0,0.0,0.018,0.0,Nov,Google Chrome,Asia,Google search,Returning_Visitor,-9223372036854775808,0
1,22.0,0,0.0,182,6177.0,0.0,0.001,3.5,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
1,18.0,0,0.0,11,450.0,0.0267,0.063,0.0,May,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,7,232.0,0.0411,0.061,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
2,6.0,0,0.0,18,2210.0,0.0,0.013,22.3,Dec,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,36.0,0,0.0,7,124.0,0.0226,0.067,0.0,Sep,Google Chrome,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
8,63.12,0,0.0,25,708.0,0.0,0.007,0.0,Oct,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,3,34.0,0.0667,0.1,0.0,May,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,-9223372036854775808,0
1,556.0,0,0.0,18,544.0,0.0,0.026,0.0,Dec,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,3,276.0,70,8216.0,0.0023,0.01,0.0,May,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,-9223372036854775808,0
0,0.0,2,43.5,135,4069.0,0.0023,0.018,0.0,Dec,Google Chrome,North America,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,47,730.0,0.0,0.016,0.0,Nov,Google Chrome,North America,Twitter,Returning_Visitor,-9223372036854775808,0
2,42.96666667,0,0.0,9,120.0,0.0,0.02,0.0,Nov,Safari,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,0
0,0.0,1,78.0,18,845.0,0.0351,0.063,0.0,May,Google Chrome,Asia,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,0.0,0,0.0,30,1094.0,0.0073,0.008,0.0,Dec,Safari,Western Europe,Affiliate marketing,Returning_Visitor,-9223372036854775808,0
0,0.0,0,0.0,12,256.0,0.0,0.019,0.0,Mar,Mozilla Firefox,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
1,38.0,0,0.0,51,711.0,0.0023,0.016,0.0,Nov,Google Chrome,North America,Google search,Returning_Visitor,-9223372036854775808,0
5,174.65,1,24.75,24,2363.0,0.0065,0.017,18.8,Dec,Safari,North America,Google search,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,May,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,-9223372036854775808,0
6,228.5,0,0.0,33,3814.0,0.01,0.016,4.4,May,Google Chrome,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,1
0,0.0,0,0.0,17,382.0,0.05,0.007,0.0,May,Safari,Western Europe,Bing search,Returning_Visitor,-9223372036854775808,0
14,437.2166667,5,146.7333333,114,1225.0,0.0093,0.025,35.0,Aug,Safari,North America,Youtube ads,Returning_Visitor,-9223372036854775808,1
11,382.5417698,0,0.0,204,3212.0,0.0164,0.054,3.9,Nov,Microsoft Edge,Eastern Europe,Instagram ads,Returning_Visitor,-9223372036854775808,0
7,243.3333333,0,0.0,75,2592.0,0.0036,0.023,8.0,Nov,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
0,0.0,3,142.5,5,145.0,0.0,0.018,0.0,Dec,Google Chrome,Western Europe,Google search,Returning_Visitor,-9223372036854775808,0
2,62.5,1,46.43333333,34,1341.0,0.0,0.015,0.0,Dec,Google Chrome,North America,Google search,New_Visitor,-9223372036854775808,0
2,10.0,0,0.0,58,1469.0,0.0023,0.018,0.0,Nov,Safari,Northern Africa,Google search,Returning_Visitor,-9223372036854775808,1
10,242.35,0,0.0,75,1775.0,0.0,0.007,0.0,Sep,Google Chrome,North America,Facebook ads,Returning_Visitor,-9223372036854775808,0
2,27.25,0,0.0,2,7.0,0.0,0.1,0.0,Oct,Google Chrome,North America,Instagram ads,New_Visitor,-9223372036854775808,0
2,15.5,0,0.0,10,123.0,0.0,0.017,25.2,Nov,Google Chrome,Eastern Europe,Google search,New_Visitor,-9223372036854775808,0
